quantidadetotal,produto,ano,mes
8,6692,2013,6
44,3147,2013,6
1,7217,2013,6
4,738,2013,6
2,3584,2013,6
1,7328,2013,6
5,3182,2013,6
1,2137,2013,6
1,1483,2013,6
3,3226,2013,6
1,5924,2013,6
5,5688,2013,6
2,751,2013,6
1,747,2013,6
2,3897,2013,6
2,3042,2013,6
1,6633,2013,6
1,1026,2013,6
1,3272,2013,6
2,4020,2013,6
1,1484,2013,6
10,482,2013,6
4,6622,2013,6
1,7102,2013,6
18,1849,2013,6
3,570,2013,6
1,7213,2013,6
4,2471,2013,6
4,1331,2013,6
1,1730,2013,6
5,110,2013,6
2,7104,2013,6
5,89,2013,6
1,4778,2013,6
1,4723,2013,6
2,3398,2013,6
3,548,2013,6
2,3647,2013,6
1,2930,2013,6
5,5695,2013,6
1,70,2013,6
21,386,2013,6
1,2396,2013,6
3,1846,2013,6
1,1618,2013,6
3,5923,2013,6
2,7099,2013,6
10,3578,2013,6
3,5607,2013,6
1,71,2013,6
3,6836,2013,6
1,1041,2013,6
3,1840,2013,6
6,3708,2013,6
3,6211,2013,6
22,5932,2013,6
1,7317,2013,6
1,844,2013,6
2,2949,2013,6
4,1131,2013,6
1,4958,2013,6
1,7117,2013,6
10,2921,2013,6
2,3699,2013,6
5,6659,2013,6
1,6665,2013,6
1,4192,2013,6
6,3179,2013,6
2,2931,2013,6
1,3736,2013,6
1,4163,2013,6
4,6631,2013,6
5,1123,2013,6
2,6660,2013,6
1,7327,2013,6
4,3676,2013,6
4,2424,2013,6
2,575,2013,6
1,6710,2013,6
6,3704,2013,6
3,1002,2013,6
4,3588,2013,6
1,7135,2013,6
2,1113,2013,6
2,6202,2013,6
1,803,2013,6
1,3499,2013,6
4,3698,2013,6
1,1539,2013,6
3,1540,2013,6
3,3278,2013,6
1,3913,2013,6
4,3057,2013,6
2,2787,2013,6
18,734,2013,6
6,6693,2013,6
8,1865,2013,6
2,2750,2013,6
1,1401,2013,6
1,3896,2013,6
3,3148,2013,6
6,841,2013,6
1,101,2013,6
2,3037,2013,6
3,2714,2013,6
1,572,2013,6
3,1406,2013,6
12,1114,2013,6
3,5933,2013,6
1,2427,2013,6
1,268,2013,6
1,745,2013,6
2,6614,2013,6
6,3574,2013,6
2,1403,2013,6
6,490,2013,6
2,1537,2013,6
1,799,2013,6
1,5689,2013,6
2,136,2013,6
24,7056,2013,6
7,1120,2013,6
12,1125,2013,6
8,4211,2013,6
2,5789,2013,6
1,5701,2013,6
1,1397,2013,6
17,3181,2013,6
3,2342,2013,6
1,2504,2013,6
2,6647,2013,6
3,1616,2013,6
2,68,2013,6
1,90,2013,6
1,3644,2013,6
2,1333,2013,6
9,382,2013,6
3,5786,2013,6
1,7115,2013,6
3,6611,2013,6
1,581,2013,6
5,1119,2013,6
3,5703,2013,6
2,6837,2013,6
3,3227,2013,6
1,6658,2013,6
1,2964,2013,6
3,4882,2013,6
1,1124,2013,6
1,312,2013,6
5,3280,2013,6
4,5444,2013,6
7,3700,2013,6
2,2389,2013,6
5,5776,2013,6
1,1342,2013,6
16,489,2013,6
9,5687,2013,6
1,7134,2013,6
2,4420,2013,6
1,1560,2013,6
4,5457,2013,6
1,4575,2013,6
1,4067,2013,6
6,3838,2013,6
22,739,2013,6
3,7218,2013,6
1,3674,2013,6
2,2267,2013,6
1,7100,2013,6
2,2483,2013,6
2,795,2013,6
1,7055,2013,6
3,1728,2013,6
2,567,2013,6
1,1481,2013,6
8,5722,2013,6
1,5210,2013,6
22,2256,2013,6
6,730,2013,6
13,4777,2013,6
126,151,2013,6
2,6851,2013,6
1,1336,2013,6
5,4193,2013,6
8,488,2013,6
4,3056,2013,6
1,6623,2013,6
10,1851,2013,6
1,3510,2013,6
3,1705,2013,6
2,7315,2013,6
1,1042,2013,6
1,3677,2013,6
2,2885,2013,6
5,3260,2013,6
9,1079,2013,6
1,4414,2013,6
2,837,2013,6
2,2951,2013,6
1,577,2013,6
1,744,2013,6
1,2426,2013,6
1,6173,2013,6
3,6610,2013,6
14,3645,2013,6
6,4212,2013,6
1,4003,2013,6
1,1032,2013,6
3,1031,2013,6
3,6629,2013,6
1,3228,2013,6
12,5167,2013,6
2,5943,2013,6
1,7116,2013,6
8,3052,2013,6
1,5573,2013,6
1,6203,2013,6
1,1421,2013,6
2,4416,2013,6
3,5772,2013,6
2,2788,2013,6
1,1847,2013,6
3,1852,2013,6
1,5684,2013,6
1,5582,2013,6
1,1402,2013,6
260,40,2013,6
1,4381,2013,6
1,1043,2013,6
4,3511,2013,6
2,2890,2013,6
3,1129,2013,6
11,3279,2013,6
5,1866,2013,6
1,675,2013,6
2,709,2013,6
1,6856,2013,6
80,4929,2013,6
1,5128,2013,6
2,842,2013,6
2,1337,2013,6
1,4043,2013,6
3,6666,2013,6
2,1976,2013,6
1,5214,2013,6
1,112,2013,6
5,5939,2013,6
3,2696,2013,6
7,4415,2013,6
2,6634,2013,6
26,2548,2013,6
3,5907,2013,6
1,83,2013,6
2,7219,2013,6
2,6662,2013,6
8,2868,2013,6
5,481,2013,6
3,3155,2013,6
2,5790,2013,6
4,4776,2013,6
1,971,2013,6
5,5940,2013,6
1,3015,2013,6
1,2816,2013,6
4,7051,2013,6
3,1028,2013,6
1,4129,2013,6
2,2052,2013,6
7,1726,2013,6
3,1556,2013,6
31,5698,2013,6
32,5443,2013,6
4,6615,2013,6
1,5926,2013,6
5,6732,2013,6
2,5638,2013,6
1,4716,2013,6
1,1068,2013,6
2,4219,2013,6
1,3594,2013,6
1,1416,2013,6
1,796,2013,6
1,838,2013,6
6,1118,2013,6
2,727,2013,6
2,7101,2013,6
1,4419,2013,6
1,5731,2013,6
7,2547,2013,6
3,1555,2013,6
1,4169,2013,6
3,1701,2013,7
4,3601,2013,7
1,1069,2013,7
2,2298,2013,7
1,2697,2013,7
4,2887,2013,7
1,4141,2013,7
1,6524,2013,7
5,3153,2013,7
7,639,2013,7
1,570,2013,7
1,1026,2013,7
2,6733,2013,7
1,2517,2013,7
1,6636,2013,7
1,106,2013,7
3,1414,2013,7
5,478,2013,7
1,5909,2013,7
3,1863,2013,7
4,6622,2013,7
1,668,2013,7
2,4417,2013,7
2,5589,2013,7
1,3042,2013,7
6,6664,2013,7
2,5924,2013,7
1,3017,2013,7
2,3702,2013,7
4,1116,2013,7
1,3475,2013,7
1,4267,2013,7
3,580,2013,7
3,750,2013,7
1,6207,2013,7
9,6663,2013,7
1,1553,2013,7
2,7102,2013,7
3,1705,2013,7
2,2021,2013,7
12,6692,2013,7
1,6613,2013,7
2,5667,2013,7
1,3832,2013,7
3,1126,2013,7
13,1702,2013,7
2,5445,2013,7
7,1846,2013,7
3,7099,2013,7
12,5444,2013,7
2,5456,2013,7
1,3707,2013,7
1,6835,2013,7
2,1858,2013,7
3,7057,2013,7
3,843,2013,7
6,1728,2013,7
2,5931,2013,7
1,5732,2013,7
2,1040,2013,7
2,2951,2013,7
6,3149,2013,7
2,5942,2013,7
14,386,2013,7
2,2460,2013,7
2,1079,2013,7
1,7307,2013,7
1,1860,2013,7
2,802,2013,7
1,3736,2013,7
1,1112,2013,7
4,3648,2013,7
1,5607,2013,7
4,1538,2013,7
11,4777,2013,7
1,801,2013,7
2,5695,2013,7
4,6631,2013,7
1,4958,2013,7
1,6609,2013,7
1,6658,2013,7
1,2483,2013,7
2,5722,2013,7
1,2470,2013,7
10,56,2013,7
20,3704,2013,7
5,7303,2013,7
2,2266,2013,7
1,268,2013,7
2,1123,2013,7
2,6211,2013,7
1,2016,2013,7
2,1979,2013,7
1,2619,2013,7
1,2426,2013,7
1,1978,2013,7
2,4032,2013,7
2,5166,2013,7
1,5211,2013,7
2,7103,2013,7
1,571,2013,7
2,2715,2013,7
2,2548,2013,7
5,6,2013,7
3,1402,2013,7
1,2133,2013,7
2,6203,2013,7
1,562,2013,7
5,4778,2013,7
1,7135,2013,7
1,2341,2013,7
4,2017,2013,7
1,4115,2013,7
1,806,2013,7
5,6630,2013,7
2,1706,2013,7
1,4380,2013,7
2,2888,2013,7
1,310,2013,7
1,2923,2013,7
1,2253,2013,7
3,796,2013,7
1,6621,2013,7
1,1025,2013,7
2,1975,2013,7
1,1561,2013,7
7,6732,2013,7
1,2613,2013,7
7,4295,2013,7
9,553,2013,7
1,7063,2013,7
2,1033,2013,7
1,1104,2013,7
3,1852,2013,7
1,1030,2013,7
3,5168,2013,7
1,1612,2013,7
1,1413,2013,7
2,1859,2013,7
1,699,2013,7
1,5704,2013,7
3,3277,2013,7
20,3052,2013,7
4,3511,2013,7
1,4377,2013,7
1,1339,2013,7
1,709,2013,7
1,1609,2013,7
3,5588,2013,7
5,1864,2013,7
2,4416,2013,7
5,1857,2013,7
5,3578,2013,7
1,3261,2013,7
1,7311,2013,7
4,1409,2013,7
3,5638,2013,7
1,2632,2013,7
1,5902,2013,7
4,1102,2013,7
1,1562,2013,7
4,1539,2013,7
7,5573,2013,7
1,2744,2013,7
10,1849,2013,7
1,4957,2013,7
37,2543,2013,7
1,3698,2013,7
1,3230,2013,7
1,70,2013,7
1,7116,2013,7
1,6662,2013,7
2,2867,2013,7
3,2484,2013,7
1,6659,2013,7
1,1766,2013,7
1,1338,2013,7
2,4245,2013,7
2,5652,2013,7
3,112,2013,7
4,5939,2013,7
45,149,2013,7
2,269,2013,7
3,5907,2013,7
9,4212,2013,7
1,5941,2013,7
2,1556,2013,7
2,2909,2013,7
5,4220,2013,7
2,1727,2013,7
1,1840,2013,7
13,385,2013,7
2,2895,2013,7
2,4129,2013,7
1,5731,2013,7
1,1031,2013,7
1,90,2013,7
11,1114,2013,7
9,68,2013,7
11,6629,2013,7
11,3645,2013,7
1,1401,2013,7
1,6173,2013,7
2,4211,2013,7
1,577,2013,7
2,3992,2013,7
5,6202,2013,7
1,1629,2013,7
1,7215,2013,7
4,744,2013,7
1,4011,2013,7
1,1607,2013,7
1,5772,2013,7
1,3112,2013,7
2,567,2013,7
3,3180,2013,7
1,1035,2013,7
1,2615,2013,7
30,5167,2013,7
1,4035,2013,7
9,2824,2013,7
1,1042,2013,7
1,7096,2013,7
3,1610,2013,7
7,2922,2013,7
3,2811,2013,7
3,5703,2013,7
1,7118,2013,7
17,734,2013,7
1,4959,2013,7
4,2074,2013,7
2,3209,2013,7
25,3936,2013,7
10,3148,2013,7
2,3649,2013,7
1,1976,2013,7
1,7133,2013,7
3,3380,2013,7
42,40,2013,7
8,5128,2013,7
27,4929,2013,7
2,2890,2013,7
1,4414,2013,7
1,476,2013,7
1,4193,2013,7
5,5933,2013,7
2,5457,2013,7
1,6851,2013,7
20,1851,2013,7
10,3700,2013,7
3,2787,2013,7
1,7305,2013,7
1,5152,2013,7
1,998,2013,7
4,5628,2013,7
3,2256,2013,7
1,2389,2013,7
2,2736,2013,7
81,151,2013,7
2,1117,2013,7
4,1842,2013,7
3,3801,2013,7
1,697,2013,7
2,3932,2013,7
3,5637,2013,7
2,2022,2013,7
1,2926,2013,7
8,5790,2013,7
1,3155,2013,7
1,4882,2013,7
21,3575,2013,7
3,1038,2013,7
1,3037,2013,7
2,7101,2013,7
6,729,2013,7
1,1844,2013,7
1,6693,2013,7
2,2052,2013,7
1,4355,2013,7
9,1726,2013,7
1,1337,2013,7
2,6593,2013,7
4,730,2013,7
1,83,2013,7
1,4135,2013,7
3,2696,2013,7
1,6647,2013,7
3,5940,2013,7
4,1028,2013,7
1,4956,2013,7
1,2467,2013,7
2,651,2013,7
20,739,2013,7
1,3046,2013,7
2,6661,2013,7
27,4775,2013,7
1,4268,2013,7
2,2714,2013,7
2,1416,2013,7
1,7120,2013,7
3,2503,2013,7
2,2892,2013,7
2,5666,2013,7
1,3805,2013,7
1,1249,2013,7
1,2471,2013,7
4,733,2013,7
5,1125,2013,7
4,2921,2013,7
19,5698,2013,7
26,3574,2013,7
1,6855,2013,7
2,799,2013,7
46,490,2013,7
1,7119,2013,7
2,745,2013,7
6,382,2013,7
2,575,2013,7
36,5578,2013,7
1,2424,2013,7
1,581,2013,7
1,2816,2013,7
1,689,2013,7
4,841,2013,7
2,5442,2013,7
2,1865,2013,7
4,751,2013,7
1,3366,2013,7
4,4052,2013,7
1,2629,2013,7
2,2889,2013,7
4,6208,2013,7
1,736,2013,7
14,6665,2013,7
1,4192,2013,7
3,5789,2013,7
3,3147,2013,7
3,4002,2013,7
2,3278,2013,7
4,1704,2013,7
2,2291,2013,7
10,3057,2013,7
2,5786,2013,7
1,6100,2013,7
1,7329,2013,7
7,2547,2013,7
3,6633,2013,7
3,1119,2013,7
3,136,2013,7
3,3644,2013,7
12,2781,2013,7
1,7327,2013,7
1,5293,2013,7
1,6623,2013,7
1,1336,2013,7
1,4269,2013,7
30,489,2013,7
6,5687,2013,7
15,488,2013,7
3,1027,2013,7
2,1118,2013,7
1,1314,2013,7
4,5776,2013,7
1,1481,2013,7
1,6910,2013,7
3,2931,2013,7
33,5443,2013,7
4,6634,2013,7
1,4576,2013,7
1,2737,2013,7
5,7341,2013,7
1,1540,2013,7
22,89,2013,7
3,1847,2013,7
2,726,2013,7
6,1850,2013,7
1,7100,2013,7
1,3015,2013,7
6,1703,2013,7
7,5932,2013,7
1,1555,2013,7
1,270,2013,7
2,3398,2013,7
2,1725,2013,7
2,5923,2013,7
1,7225,2013,7
7,4776,2013,7
4,2267,2013,7
5,71,2013,7
2,4067,2013,7
1,7301,2013,7
2,5209,2013,7
6,548,2013,7
1,747,2013,7
3,1124,2013,7
4,6212,2013,7
3,5925,2013,7
1,5285,2013,7
8,6632,2013,7
1,5216,2013,7
3,1039,2013,7
1,2406,2013,7
1,1110,2013,7
2,6252,2013,7
1,4020,2013,7
3,6836,2013,7
11,3708,2013,7
1,2746,2013,7
1,6201,2013,7
3,3588,2013,7
2,2857,2013,7
3,3909,2013,7
2,1041,2013,7
1,5688,2013,7
13,570,2013,8
1,2074,2013,8
1,2697,2013,8
6,2894,2013,8
1,605,2013,8
1,281,2013,8
9,2256,2013,8
6,2817,2013,8
137,151,2013,8
1,3475,2013,8
12,2913,2013,8
3,5690,2013,8
1,1402,2013,8
10,4777,2013,8
2,4382,2013,8
1,675,2013,8
4,1416,2013,8
1,6958,2013,8
3,3511,2013,8
3,2542,2013,8
4,6672,2013,8
2,1042,2013,8
3,5934,2013,8
4,1705,2013,8
115,40,2013,8
18,3279,2013,8
2,3832,2013,8
2,3024,2013,8
1,5647,2013,8
2,6207,2013,8
2,4882,2013,8
1,2811,2013,8
1,7102,2013,8
2,4266,2013,8
5,1977,2013,8
3,4141,2013,8
1,1629,2013,8
3,7134,2013,8
2,4082,2013,8
1,3209,2013,8
3,4193,2013,8
19,2922,2013,8
9,6629,2013,8
52,3052,2013,8
31,3645,2013,8
2,839,2013,8
1,7219,2013,8
2,4377,2013,8
6,1126,2013,8
2,1863,2013,8
1,1344,2013,8
16,1115,2013,8
1,5935,2013,8
10,1852,2013,8
1,1556,2013,8
1,7311,2013,8
1,4245,2013,8
3,7101,2013,8
2,2886,2013,8
2,838,2013,8
2,1726,2013,8
3,5582,2013,8
4,4211,2013,8
4,6593,2013,8
1,5035,2013,8
2,1068,2013,8
1,4219,2013,8
1,3897,2013,8
6,6659,2013,8
1,3227,2013,8
6,3261,2013,8
1,7048,2013,8
1,842,2013,8
1,4956,2013,8
1,1483,2013,8
1,6837,2013,8
16,1849,2013,8
9,3698,2013,8
201,4929,2013,8
1,1862,2013,8
12,5939,2013,8
10,3182,2013,8
1,2475,2013,8
2,110,2013,8
1,1607,2013,8
1,1562,2013,8
6,3155,2013,8
3,269,2013,8
66,149,2013,8
1,4050,2013,8
10,6135,2013,8
4,2696,2013,8
1,6143,2013,8
2,5652,2013,8
3,1857,2013,8
1,6457,2013,8
8,3578,2013,8
1,1032,2013,8
1,1729,2013,8
19,3575,2013,8
2,1973,2013,8
12,2868,2013,8
1,2396,2013,8
10,2867,2013,8
2,70,2013,8
1,2484,2013,8
3,1840,2013,8
1,7133,2013,8
1,6647,2013,8
1,1000,2013,8
6,5667,2013,8
2,7098,2013,8
3,1704,2013,8
17,5698,2013,8
10,5573,2013,8
1,2390,2013,8
2,3341,2013,8
8,2788,2013,8
2,1028,2013,8
8,2052,2013,8
1,6732,2013,8
8,579,2013,8
3,578,2013,8
3,74,2013,8
7,1125,2013,8
8,2233,2013,8
1,1345,2013,8
1,1978,2013,8
2,4267,2013,8
1,699,2013,8
4,5588,2013,8
1,1333,2013,8
2,2468,2013,8
1,6463,2013,8
1,796,2013,8
1,2826,2013,8
5,2547,2013,8
3,2132,2013,8
1,1104,2013,8
2,4079,2013,8
1,1612,2013,8
1,6616,2013,8
3,2548,2013,8
4,5699,2013,8
1,4058,2013,8
1,676,2013,8
2,7119,2013,8
3,1413,2013,8
6,750,2013,8
2,6709,2013,8
4,112,2013,8
1,5036,2013,8
5,4295,2013,8
5,3601,2013,8
1,1116,2013,8
5,2715,2013,8
1,3328,2013,8
2,6621,2013,8
5,6630,2013,8
1,689,2013,8
1,1403,2013,8
1,1209,2013,8
38,5578,2013,8
6,3053,2013,8
2,2427,2013,8
2,3990,2013,8
1,1859,2013,8
50,490,2013,8
2,5689,2013,8
4,4776,2013,8
1,4384,2013,8
4,639,2013,8
3,799,2013,8
2,1343,2013,8
2,138,2013,8
1,6142,2013,8
1,4015,2013,8
2,7302,2013,8
6,5666,2013,8
1,2961,2013,8
2,1409,2013,8
1,1608,2013,8
1,801,2013,8
1,7247,2013,8
2,1029,2013,8
2,3181,2013,8
1,287,2013,8
1,1848,2013,8
1,1112,2013,8
3,2016,2013,8
4,5704,2013,8
5,3149,2013,8
3,7303,2013,8
1,7105,2013,8
3,1727,2013,8
1,1079,2013,8
1,7216,2013,8
1,4717,2013,8
1,1728,2013,8
1,5168,2013,8
1,1103,2013,8
1,4115,2013,8
14,2909,2013,8
1,5732,2013,8
1,3896,2013,8
3,7057,2013,8
7,4212,2013,8
1,2423,2013,8
7,5931,2013,8
1,2117,2013,8
4,5941,2013,8
1,1482,2013,8
2,5039,2013,8
2,5426,2013,8
3,1766,2013,8
1,299,2013,8
2,1858,2013,8
5,7116,2013,8
2,1491,2013,8
1,7055,2013,8
4,5445,2013,8
2,4220,2013,8
101,2543,2013,8
1,1122,2013,8
6,4957,2013,8
2,385,2013,8
2,3674,2013,8
4,7056,2013,8
1,268,2013,8
9,745,2013,8
1,6458,2013,8
4,2483,2013,8
1,4360,2013,8
1,6658,2013,8
2,635,2013,8
1,5723,2013,8
2,1033,2013,8
1,4418,2013,8
1,5722,2013,8
5,2283,2013,8
1,1253,2013,8
7,6665,2013,8
5,3805,2013,8
12,733,2013,8
2,1040,2013,8
1,5343,2013,8
4,751,2013,8
1,2424,2013,8
2,1400,2013,8
2,2824,2013,8
2,7138,2013,8
2,5037,2013,8
2,575,2013,8
5,1800,2013,8
2,1026,2013,8
2,2470,2013,8
11,3704,2013,8
1,753,2013,8
1,113,2013,8
36,56,2013,8
6,1976,2013,8
1,6114,2013,8
2,6622,2013,8
1,6461,2013,8
2,4353,2013,8
29,3936,2013,8
3,3828,2013,8
1,2702,2013,8
2,1414,2013,8
2,7096,2013,8
1,7059,2013,8
4,7118,2013,8
18,3153,2013,8
6,5442,2013,8
1,3485,2013,8
1,577,2013,8
10,580,2013,8
1,3941,2013,8
1,4125,2013,8
2,1846,2013,8
8,1701,2013,8
3,1249,2013,8
1,1610,2013,8
2,1411,2013,8
3,6613,2013,8
3,1031,2013,8
1,1105,2013,8
5,2429,2013,8
16,2781,2013,8
1,2044,2013,8
2,4052,2013,8
14,5167,2013,8
1,1210,2013,8
3,6211,2013,8
2,5589,2013,8
4,3380,2013,8
1,3147,2013,8
1,1420,2013,8
1,6154,2013,8
1,3869,2013,8
21,5443,2013,8
6,2931,2013,8
1,7217,2013,8
1,7156,2013,8
1,4958,2013,8
6,5478,2013,8
16,6631,2013,8
2,2754,2013,8
1,1484,2013,8
2,3736,2013,8
1,7327,2013,8
3,4074,2013,8
2,3648,2013,8
4,3588,2013,8
5,6136,2013,8
9,1702,2013,8
1,3211,2013,8
3,7307,2013,8
3,5038,2013,8
3,3042,2013,8
10,2924,2013,8
2,4419,2013,8
2,6053,2013,8
23,89,2013,8
1,6710,2013,8
1,3992,2013,8
1,1039,2013,8
1,804,2013,8
2,6201,2013,8
5,5942,2013,8
13,1850,2013,8
4,744,2013,8
1,5607,2013,8
1,4959,2013,8
12,7341,2013,8
2,2298,2013,8
1,5923,2013,8
1,999,2013,8
4,747,2013,8
2,548,2013,8
3,7099,2013,8
1,6104,2013,8
2,139,2013,8
1,973,2013,8
6,5695,2013,8
1,5209,2013,8
6,2266,2013,8
9,6119,2013,8
1,1034,2013,8
4,1971,2013,8
1,5806,2013,8
2,1860,2013,8
1,1631,2013,8
6,1410,2013,8
2,6692,2013,8
3,800,2013,8
3,7117,2013,8
1,2406,2013,8
2,6609,2013,8
1,6043,2013,8
4,1123,2013,8
1,3518,2013,8
14,386,2013,8
3,71,2013,8
1,1558,2013,8
1,2023,2013,8
5,6663,2013,8
19,3708,2013,8
1,2921,2013,8
5,1847,2013,8
1,5789,2013,8
1,1102,2013,8
1,1120,2013,8
2,5703,2013,8
1,1481,2013,8
1,68,2013,8
1,4067,2013,8
1,4081,2013,8
2,4354,2013,8
7,2284,2013,8
2,483,2013,8
2,5775,2013,8
1,794,2013,8
3,90,2013,8
2,4192,2013,8
108,488,2013,8
1,1339,2013,8
1,4380,2013,8
1,4213,2013,8
6,726,2013,8
4,7135,2013,8
16,6,2013,8
2,3644,2013,8
1,1540,2013,8
3,4778,2013,8
1,1331,2013,8
3,6202,2013,8
4,5925,2013,8
1,752,2013,8
1,1539,2013,8
8,3057,2013,8
9,3148,2013,8
1,3278,2013,8
9,734,2013,8
1,3366,2013,8
1,7214,2013,8
1,5687,2013,8
1,2471,2013,8
1,7323,2013,8
1,5166,2013,8
1,1609,2013,8
1,284,2013,8
1,136,2013,8
1,1864,2013,8
1,1618,2013,8
1,6459,2013,8
20,2861,2013,8
2,7014,2013,8
18,1114,2013,8
2,2888,2013,8
2,1132,2013,8
1,6836,2013,8
4,4002,2013,8
2,7218,2013,8
15,3574,2013,8
1,567,2013,8
1,7153,2013,8
2,6614,2013,8
2,3180,2013,8
1,562,2013,8
1,1070,2013,8
4,382,2013,8
15,730,2013,8
5,6623,2013,8
20,1851,2013,8
5,1027,2013,8
2,1038,2013,8
1,6712,2013,8
14,729,2013,8
1,3056,2013,8
6,6624,2013,8
10,5688,2013,8
2,2022,2013,8
7,3510,2013,8
1,3583,2013,8
1,6605,2013,8
1,4246,2013,8
4,6661,2013,8
2,2885,2013,8
1,4386,2013,8
1,5637,2013,8
7,1117,2013,8
3,4358,2013,8
1,2288,2013,8
3,1554,2013,8
2,3280,2013,8
4,6632,2013,8
195,489,2013,8
2,1119,2013,8
1,3323,2013,8
4,840,2013,8
6,1865,2013,8
1,5776,2013,8
1,3909,2013,8
3,3838,2013,8
1,798,2013,8
19,553,2013,8
32,4775,2013,8
2,6670,2013,8
4,2917,2013,8
6,5479,2013,8
1,7100,2013,8
5,6592,2013,8
3,841,2013,8
2,2267,2013,8
10,739,2013,8
2,6870,2013,8
2,75,2013,8
5,1841,2013,8
3,1725,2013,8
2,3802,2013,8
6,1703,2013,8
1,1842,2013,8
1,796,2013,9
2,1333,2013,9
1,709,2013,9
1,83,2013,9
1,6621,2013,9
6,6615,2013,9
3,1844,2013,9
23,2868,2013,9
2,3155,2013,9
4,2894,2013,9
2,112,2013,9
6,1704,2013,9
1,4079,2013,9
5,2547,2013,9
1,4040,2013,9
1,4355,2013,9
1,4384,2013,9
3,2696,2013,9
1,7098,2013,9
7,5907,2013,9
2,1104,2013,9
1,1412,2013,9
1,5786,2013,9
4,1859,2013,9
7,5699,2013,9
3,2427,2013,9
1,582,2013,9
1,5638,2013,9
1,3960,2013,9
1,5211,2013,9
4,838,2013,9
1,5948,2013,9
32,5698,2013,9
1,4895,2013,9
1,5926,2013,9
1,2714,2013,9
11,2339,2013,9
2,578,2013,9
6,1862,2013,9
6,1852,2013,9
3,800,2013,9
1,1634,2013,9
2,5689,2013,9
19,490,2013,9
1,6634,2013,9
1,799,2013,9
1,1337,2013,9
1,1343,2013,9
6,2548,2013,9
1,3015,2013,9
7,4776,2013,9
3,689,2013,9
1,6672,2013,9
1,310,2013,9
2,7119,2013,9
1,2923,2013,9
4,6662,2013,9
7,6630,2013,9
1,475,2013,9
6,2867,2013,9
2,2890,2013,9
1,652,2013,9
2,1555,2013,9
14,4212,2013,9
1,1490,2013,9
27,5443,2013,9
1,6617,2013,9
5,5939,2013,9
1,6666,2013,9
562,4929,2013,9
1,1039,2013,9
2,842,2013,9
3,1727,2013,9
2,5704,2013,9
1,5731,2013,9
2,385,2013,9
1,5038,2013,9
4,3511,2013,9
1,6958,2013,9
1,3137,2013,9
38,3645,2013,9
10,2857,2013,9
1,5943,2013,9
1,1031,2013,9
1,7311,2013,9
32,3052,2013,9
4,1857,2013,9
2,1032,2013,9
2,1608,2013,9
1,6131,2013,9
4,7341,2013,9
7,5035,2013,9
1,4359,2013,9
4,744,2013,9
1,3905,2013,9
1,7310,2013,9
1,3993,2013,9
3,2283,2013,9
1,5684,2013,9
20,1847,2013,9
3,2788,2013,9
2,4115,2013,9
2,3992,2013,9
1,4190,2013,9
9,5902,2013,9
1,1000,2013,9
2,6173,2013,9
1,735,2013,9
13,5573,2013,9
1,6606,2013,9
1,7116,2013,9
5,2543,2013,9
26,4777,2013,9
1,1866,2013,9
23,2922,2013,9
4,2817,2013,9
2,5690,2013,9
4,2913,2013,9
1,3209,2013,9
7,1977,2013,9
1,4882,2013,9
3,5925,2013,9
1,1538,2013,9
5,2340,2013,9
2,7134,2013,9
10,5722,2013,9
2,1421,2013,9
1,3832,2013,9
19,40,2013,9
1,4082,2013,9
2,4193,2013,9
1,1705,2013,9
6,6661,2013,9
1,2618,2013,9
1,3043,2013,9
1,4414,2013,9
2,90,2013,9
11,5444,2013,9
16,6629,2013,9
2,4067,2013,9
1,4575,2013,9
3,6623,2013,9
4,5628,2013,9
283,488,2013,9
2,3838,2013,9
4,1342,2013,9
1,4354,2013,9
13,2256,2013,9
1,6252,2013,9
1,77,2013,9
1,1481,2013,9
1,4141,2013,9
2,7218,2013,9
180,151,2013,9
1,6207,2013,9
4,3280,2013,9
1,5210,2013,9
1,3180,2013,9
1,3024,2013,9
1,1035,2013,9
3,1079,2013,9
6,3279,2013,9
3,6167,2013,9
1,1401,2013,9
4,3510,2013,9
2,6635,2013,9
2,6592,2013,9
2,4057,2013,9
1,4420,2013,9
2,726,2013,9
6,2267,2013,9
2,1848,2013,9
1,7055,2013,9
2,6693,2013,9
4,7101,2013,9
44,3575,2013,9
2,2861,2013,9
3,3181,2013,9
2,5703,2013,9
3,1482,2013,9
1,6208,2013,9
6,1865,2013,9
2,382,2013,9
6,730,2013,9
8,734,2013,9
3,1119,2013,9
5,1406,2013,9
1,1250,2013,9
1,4086,2013,9
15,3148,2013,9
1,1726,2013,9
1,3144,2013,9
2,736,2013,9
2,2342,2013,9
3,4358,2013,9
5,7056,2013,9
2,2483,2013,9
3,5479,2013,9
2,1728,2013,9
10,4956,2013,9
1,7297,2013,9
3,5933,2013,9
1,651,2013,9
3,1537,2013,9
1,3227,2013,9
3,4100,2013,9
1,6851,2013,9
25,1851,2013,9
4,6457,2013,9
16,739,2013,9
2,1973,2013,9
1,4265,2013,9
2,299,2013,9
8,4211,2013,9
2,5039,2013,9
7,1125,2013,9
2,1607,2013,9
2,5666,2013,9
1,4035,2013,9
3,6658,2013,9
5,6614,2013,9
16,4219,2013,9
1,3037,2013,9
6,5578,2013,9
6,1842,2013,9
2,3260,2013,9
7,745,2013,9
2,4192,2013,9
1,3647,2013,9
18,3057,2013,9
3,2284,2013,9
